age,job,marital,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
59,5,2,1,1,0,1,2,1,466,1,0,1.4,93.918,-42.7,4.961,5228.1
47,6,0,1,1,0,1,5,2,117,1,0,-0.1,93.2,-42.0,4.12,5195.8
49,3,0,1,1,0,1,3,3,238,2,0,1.4,93.444,-36.1,4.963,5228.1
54,5,1,0,1,0,1,2,3,577,3,0,1.4,93.918,-42.7,4.962,5228.1
74,5,0,0,0,0,1,3,3,188,2,1,-2.9,92.201,-31.4,0.851,5076.2
46,8,2,0,1,0,0,1,0,217,1,0,1.4,94.465,-41.8,4.961,5228.1
50,3,1,1,0,0,0,1,0,108,1,0,1.4,94.465,-41.8,4.961,5228.1
57,0,2,0,1,0,0,0,0,293,1,0,1.1,93.994,-36.4,4.857,5191.0
56,3,0,1,1,0,0,0,3,12,3,0,1.1,93.994,-36.4,4.86,5191.0
44,1,2,0,1,1,1,2,0,395,2,0,1.4,93.918,-42.7,4.962,5228.1
30,2,0,0,1,1,1,0,0,742,4,0,-1.8,92.893,-46.2,1.354,5099.1
58,8,0,0,0,0,1,5,0,224,2,1,-0.1,93.2,-42.0,4.191,5195.8
49,3,0,1,0,0,0,1,4,151,1,0,1.4,94.465,-41.8,4.967,5228.1
32,1,0,0,1,0,0,0,1,570,1,0,1.1,93.994,-36.4,4.857,5191.0
31,2,1,0,0,0,1,8,3,252,1,1,-1.8,93.075,-47.1,1.365,5099.1
29,3,0,0,1,0,1,0,4,69,3,1,-1.8,92.893,-46.2,1.25,5099.1
35,9,1,1,1,0,1,2,3,277,3,0,1.4,93.918,-42.7,4.958,5228.1
28,2,1,0,0,0,1,2,0,259,3,0,1.4,93.918,-42.7,4.962,5228.1
53,6,0,0,0,0,1,3,2,50,2,0,1.4,93.444,-36.1,4.964,5228.1
30,3,1,1,1,0,1,0,3,340,1,0,-1.8,92.893,-46.2,1.327,5099.1
48,10,0,0,1,0,1,8,3,126,3,0,-1.8,93.075,-47.1,1.365,5099.1
42,9,0,0,1,0,1,2,0,48,9,0,1.4,93.918,-42.7,4.962,5228.1
37,3,0,0,1,0,1,0,0,102,2,0,-1.8,92.893,-46.2,1.299,5099.1
38,2,1,0,1,0,0,0,4,186,1,0,1.1,93.994,-36.4,4.857,5191.0
33,6,0,0,0,0,1,0,2,210,2,1,-1.8,92.893,-46.2,1.334,5099.1
37,3,1,1,0,1,0,1,4,53,11,0,1.4,94.465,-41.8,4.959,5228.1
41,4,1,0,1,0,1,0,0,263,3,0,-1.8,92.893,-46.2,1.244,5099.1
35,4,1,0,1,1,1,3,3,347,1,0,1.4,93.444,-36.1,4.964,5228.1
45,10,0,0,1,0,0,0,1,1721,2,0,1.1,93.994,-36.4,4.856,5191.0
45,1,2,0,0,0,0,1,3,474,2,0,1.4,94.465,-41.8,4.866,5228.1
48,3,0,0,0,0,0,1,4,800,1,0,1.4,94.465,-41.8,4.967,5228.1
58,2,0,0,1,0,1,2,4,318,4,1,-2.9,92.469,-33.6,1.059,5076.2
39,0,0,0,1,0,0,0,2,164,1,0,1.1,93.994,-36.4,4.858,5191.0
44,6,0,0,1,0,1,0,1,71,1,0,-1.8,92.893,-46.2,1.344,5099.1
33,4,1,0,1,1,1,3,1,131,3,0,1.4,93.444,-36.1,4.963,5228.1
35,8,0,0,0,0,0,3,4,16,9,0,1.4,93.444,-36.1,4.964,5228.1
32,4,0,0,0,0,0,1,4,82,1,0,1.4,94.465,-41.8,4.967,5228.1
51,0,0,0,0,0,1,5,2,355,2,0,-0.1,93.2,-42.0,4.12,5195.8
46,6,0,1,1,0,1,8,4,268,1,1,-1.8,93.075,-47.1,1.405,5099.1
29,3,0,0,0,0,1,0,3,91,1,0,-1.8,92.893,-46.2,1.266,5099.1
58,8,2,0,1,0,0,1,3,430,1,0,1.4,94.465,-41.8,4.961,5228.1
38,4,2,1,0,0,1,3,0,445,2,0,1.4,93.444,-36.1,4.963,5228.1
50,3,0,0,1,1,1,3,0,68,3,0,1.4,93.444,-36.1,4.963,5228.1
38,10,0,0,1,0,1,8,0,13,4,1,-1.8,93.075,-47.1,1.405,5099.1
49,3,0,1,1,0,0,1,4,553,2,0,1.4,94.465,-41.8,4.959,5228.1
29,2,1,0,0,1,0,1,2,251,1,0,1.4,94.465,-41.8,4.864,5228.1
42,2,0,1,1,0,1,0,4,98,2,1,-1.8,92.893,-46.2,1.25,5099.1
51,3,0,1,1,0,1,2,1,156,3,0,1.4,93.918,-42.7,4.961,5228.1
57,0,2,1,1,0,0,0,2,288,3,0,1.1,93.994,-36.4,4.857,5191.0
37,1,0,0,1,0,1,0,3,87,2,1,-1.8,92.893,-46.2,1.327,5099.1
54,10,0,1,1,0,1,5,0,310,1,0,-0.1,93.2,-42.0,4.191,5195.8
39,3,0,0,0,0,0,0,3,651,23,0,1.1,93.994,-36.4,4.86,5191.0
46,2,2,0,0,0,1,0,1,84,1,0,-1.8,92.893,-46.2,1.344,5099.1
31,3,0,0,0,0,0,0,3,101,1,0,1.1,93.994,-36.4,4.855,5191.0
23,2,1,0,1,0,1,0,3,337,2,0,-1.8,92.893,-46.2,1.266,5099.1
41,10,2,0,1,0,1,2,3,194,1,0,1.4,93.918,-42.7,4.963,5228.1
42,2,0,0,1,0,0,0,0,248,2,0,1.1,93.994,-36.4,4.857,5191.0
50,6,1,0,2,2,0,0,2,372,2,0,1.1,93.994,-36.4,4.857,5191.0
38,4,1,0,0,1,1,2,1,80,4,0,1.4,93.918,-42.7,4.961,5228.1
38,2,1,0,1,0,1,5,2,305,1,1,-0.1,93.2,-42.0,4.12,5195.8
51,3,0,1,1,0,0,0,0,792,4,0,1.1,93.994,-36.4,4.858,5191.0
46,3,2,0,1,1,0,1,4,9,13,0,1.4,94.465,-41.8,4.959,5228.1
37,3,1,0,1,1,0,0,2,131,2,0,1.1,93.994,-36.4,4.858,5191.0
34,8,2,1,0,0,1,2,1,361,1,0,1.4,93.918,-42.7,4.962,5228.1
33,3,0,0,1,0,1,8,4,135,1,1,-1.8,93.075,-47.1,1.405,5099.1
43,6,0,0,0,1,1,0,2,226,1,0,-1.8,92.893,-46.2,1.334,5099.1
40,3,0,0,1,0,0,0,2,82,4,0,1.1,93.994,-36.4,4.857,5191.0
47,3,0,0,1,0,0,0,0,140,2,0,1.1,93.994,-36.4,4.857,5191.0
45,4,0,0,0,0,0,3,3,430,3,0,1.4,93.444,-36.1,4.968,5228.1
61,5,0,0,0,0,0,9,0,147,1,0,-3.4,92.379,-29.8,0.797,5017.5
50,9,0,1,1,0,0,0,1,185,3,0,1.1,93.994,-36.4,4.857,5191.0
36,3,0,1,0,0,0,2,2,350,3,0,1.4,93.918,-42.7,4.963,5228.1
36,1,2,0,0,0,1,2,0,407,1,0,1.4,93.918,-42.7,4.96,5228.1
34,2,0,0,0,0,0,1,3,29,11,0,1.4,94.465,-41.8,4.961,5228.1
34,2,0,0,0,0,0,3,0,199,1,0,1.4,93.444,-36.1,4.963,5228.1
30,2,1,0,1,1,1,3,1,155,1,1,-2.9,92.201,-31.4,0.883,5076.2
52,8,1,1,1,0,0,0,3,169,2,0,1.1,93.994,-36.4,4.855,5191.0
44,5,2,0,1,0,1,5,0,231,1,0,-0.1,93.2,-42.0,4.191,5195.8
31,6,1,0,1,0,1,5,2,424,2,0,-0.1,93.2,-42.0,4.12,5195.8
54,2,0,0,2,2,0,0,2,45,1,0,1.1,93.994,-36.4,4.857,5191.0
39,1,0,0,0,0,1,8,4,185,2,0,-1.8,93.075,-47.1,1.405,5099.1
31,2,1,0,1,0,1,0,0,244,1,0,-1.8,92.893,-46.2,1.354,5099.1
26,2,1,0,0,0,0,0,1,109,1,0,1.1,93.994,-36.4,4.856,5191.0
58,2,0,0,0,0,1,3,2,460,1,0,1.4,93.444,-36.1,4.965,5228.1
47,9,0,0,0,0,1,8,3,85,1,0,-1.8,93.075,-47.1,1.365,5099.1
28,2,1,0,0,0,1,2,3,395,2,0,1.4,93.918,-42.7,4.968,5228.1
52,4,2,0,0,0,1,5,0,215,1,0,-0.1,93.2,-42.0,4.191,5195.8
36,1,2,0,0,0,0,0,0,187,3,0,1.1,93.994,-36.4,4.858,5191.0
35,4,1,1,0,0,1,3,4,1258,1,0,1.4,93.444,-36.1,4.964,5228.1
41,8,2,0,0,1,1,2,3,52,6,0,1.4,93.918,-42.7,4.968,5228.1
51,6,0,0,1,0,1,2,2,65,1,0,1.4,93.918,-42.7,4.962,5228.1
43,3,1,0,0,0,0,0,2,51,2,0,1.1,93.994,-36.4,4.858,5191.0
39,3,0,0,0,0,1,2,0,178,1,0,1.4,93.918,-42.7,4.96,5228.1
35,3,0,0,0,0,1,0,3,270,2,0,-1.8,92.893,-46.2,1.327,5099.1
60,5,2,1,1,0,0,0,1,135,5,0,1.1,93.994,-36.4,4.857,5191.0
41,2,0,0,1,0,1,5,1,62,4,0,-0.1,93.2,-42.0,4.153,5195.8
47,3,1,1,1,0,0,0,2,162,1,0,1.1,93.994,-36.4,4.856,5191.0
27,3,1,0,1,1,0,1,2,444,3,0,1.4,94.465,-41.8,4.864,5228.1
47,4,0,0,0,0,0,2,2,348,3,0,1.4,93.918,-42.7,4.956,5228.1
32,2,1,0,0,0,1,3,2,168,1,0,1.4,93.444,-36.1,4.965,5228.1
59,2,0,0,0,1,0,0,3,155,1,0,1.1,93.994,-36.4,4.86,5191.0
34,4,1,0,1,0,0,2,4,106,2,0,1.4,93.918,-42.7,4.959,5228.1
26,11,1,0,0,0,0,3,2,449,1,0,-2.9,92.201,-31.4,0.879,5076.2
55,2,2,0,1,0,0,0,4,412,1,0,1.1,93.994,-36.4,4.855,5191.0
37,1,0,0,0,0,1,3,1,377,7,0,1.4,93.444,-36.1,4.965,5228.1
43,2,0,0,1,0,1,3,1,291,2,2,-2.9,92.201,-31.4,0.838,5076.2
44,2,0,0,0,0,1,3,0,116,1,0,1.4,93.444,-36.1,4.965,5228.1
46,3,0,0,1,0,0,0,1,217,1,0,1.1,93.994,-36.4,4.856,5191.0
45,6,0,0,0,0,1,5,1,72,2,0,-0.1,93.2,-42.0,4.153,5195.8
50,4,0,0,0,0,0,0,2,224,5,0,1.1,93.994,-36.4,4.856,5191.0
31,2,1,0,1,0,1,3,2,86,3,0,1.4,93.444,-36.1,4.965,5228.1
52,10,0,1,1,0,1,2,0,387,1,0,1.4,93.918,-42.7,4.96,5228.1
36,6,0,1,1,0,1,5,3,371,1,0,-0.1,93.2,-42.0,4.076,5195.8
51,1,0,1,0,0,0,0,0,158,5,0,1.1,93.994,-36.4,4.858,5191.0
37,0,0,0,1,0,0,5,2,129,1,0,-0.1,93.2,-42.0,4.286,5195.8
52,2,2,0,1,0,0,0,0,54,2,1,-1.8,92.893,-46.2,1.244,5099.1
36,3,0,0,0,0,0,1,2,81,2,0,1.4,94.465,-41.8,4.962,5228.1
30,3,1,1,0,1,0,1,0,136,1,0,1.4,94.465,-41.8,4.961,5228.1
36,6,0,0,0,0,1,3,2,46,7,0,1.4,93.444,-36.1,4.964,5228.1
38,2,0,0,0,0,1,3,3,1126,3,0,1.4,93.444,-36.1,4.962,5228.1
26,6,1,0,1,0,1,1,4,230,2,0,-2.9,92.963,-40.8,1.268,5076.2
34,9,0,1,0,0,1,3,2,245,3,0,1.4,93.444,-36.1,4.967,5228.1
42,10,0,1,0,0,1,0,0,120,2,1,-1.8,92.893,-46.2,1.299,5099.1
46,4,2,1,0,0,0,2,1,665,4,0,1.4,93.918,-42.7,4.961,5228.1
20,11,1,0,0,0,1,3,3,347,2,0,-2.9,92.201,-31.4,0.873,5076.2
49,3,0,0,0,0,0,0,4,207,1,0,1.1,93.994,-36.4,4.855,5191.0
32,1,0,0,0,0,1,0,1,79,1,0,-1.8,92.893,-46.2,1.344,5099.1
39,1,1,1,1,0,1,8,0,54,2,0,-1.8,93.075,-47.1,1.405,5099.1
49,10,0,1,1,0,0,0,0,1042,1,0,1.1,93.994,-36.4,4.857,5191.0
31,2,1,0,0,1,1,3,3,173,3,0,1.4,93.444,-36.1,4.968,5228.1
33,4,0,0,0,0,1,3,2,703,1,0,1.4,93.444,-36.1,4.965,5228.1
57,6,2,0,0,0,0,0,0,222,2,0,1.1,93.994,-36.4,4.857,5191.0
30,2,1,0,0,1,1,0,4,154,2,0,-1.8,92.893,-46.2,1.313,5099.1
37,2,0,1,1,0,0,1,1,113,4,0,1.4,94.465,-41.8,4.864,5228.1
40,3,2,0,1,0,1,2,2,125,3,0,1.4,93.918,-42.7,4.962,5228.1
33,4,0,0,1,0,1,0,0,110,1,0,-1.8,92.893,-46.2,1.244,5099.1
37,2,0,0,1,0,1,2,1,46,3,0,1.4,93.918,-42.7,4.961,5228.1
39,2,1,0,0,0,1,2,3,99,10,0,1.4,93.918,-42.7,4.968,5228.1
29,7,1,0,0,0,0,0,3,297,1,0,1.1,93.994,-36.4,4.86,5191.0
44,10,0,0,1,0,1,2,1,300,1,0,1.4,93.918,-42.7,4.961,5228.1
35,1,0,1,1,0,0,0,1,181,1,0,1.1,93.994,-36.4,4.857,5191.0
38,3,0,0,1,0,0,0,4,37,3,1,-1.8,92.893,-46.2,1.313,5099.1
34,2,0,0,1,0,0,2,4,126,4,0,1.4,93.918,-42.7,4.959,5228.1
50,8,0,0,0,0,1,3,3,273,1,0,1.4,93.444,-36.1,4.963,5228.1
53,7,0,1,1,0,1,2,0,131,3,0,1.4,93.918,-42.7,4.962,5228.1
31,3,0,0,0,0,1,0,2,128,1,1,-1.8,92.893,-46.2,1.27,5099.1
28,4,1,0,0,0,1,2,2,76,2,0,1.4,93.918,-42.7,4.963,5228.1
36,3,2,0,1,0,1,0,2,155,1,0,-1.8,92.893,-46.2,1.281,5099.1
46,2,0,1,0,0,1,5,0,76,3,0,-0.1,93.2,-42.0,4.191,5195.8
33,2,2,0,0,0,0,0,4,279,1,0,1.1,93.994,-36.4,4.855,5191.0
54,4,2,1,1,0,1,3,3,1117,1,0,1.4,93.444,-36.1,4.963,5228.1
47,2,2,0,1,0,1,9,1,159,1,1,-3.4,92.379,-29.8,0.755,5017.5
59,5,0,0,1,1,1,3,4,117,2,0,1.4,93.444,-36.1,4.963,5228.1
33,1,2,0,1,1,0,0,2,88,3,0,1.1,93.994,-36.4,4.858,5191.0
31,3,1,1,1,0,0,0,0,93,4,0,1.1,93.994,-36.4,4.857,5191.0
23,2,1,0,0,0,1,0,4,564,3,0,-1.8,92.893,-46.2,1.25,5099.1
34,4,0,0,1,0,1,8,3,258,2,0,-1.8,93.075,-47.1,1.365,5099.1
41,4,1,0,0,0,1,3,1,358,1,0,1.4,93.444,-36.1,4.965,5228.1
44,4,0,0,1,0,0,0,0,200,3,0,1.1,93.994,-36.4,4.857,5191.0
39,2,0,0,1,0,0,0,3,123,3,0,-1.8,92.893,-46.2,1.327,5099.1
48,4,2,0,1,0,1,3,2,78,3,0,1.4,93.444,-36.1,4.967,5228.1
32,3,2,1,1,0,0,1,0,1009,5,0,1.4,94.465,-41.8,4.96,5228.1
42,3,0,0,1,0,0,0,4,29,4,0,1.1,93.994,-36.4,4.864,5191.0
42,4,0,0,0,0,0,1,4,100,2,0,1.4,94.465,-41.8,4.967,5228.1
37,7,0,1,0,0,0,0,3,76,3,0,1.1,93.994,-36.4,4.86,5191.0
35,4,2,1,1,1,1,3,4,161,3,0,1.4,93.444,-36.1,4.963,5228.1
45,2,0,0,0,0,1,2,1,242,5,0,1.4,93.918,-42.7,4.961,5228.1
35,2,1,0,0,0,1,3,3,250,1,1,-2.9,92.201,-31.4,0.883,5076.2
52,2,0,0,1,1,1,3,2,352,1,0,1.4,93.444,-36.1,4.964,5228.1
59,8,0,0,0,0,1,0,1,94,2,1,-1.8,92.893,-46.2,1.266,5099.1
38,4,2,0,1,0,1,3,4,130,1,0,1.4,93.444,-36.1,4.966,5228.1
38,3,0,0,1,0,0,0,1,106,2,0,1.1,93.994,-36.4,4.857,5191.0
28,1,0,0,1,0,1,2,2,350,1,0,1.4,93.918,-42.7,4.957,5228.1
53,0,1,1,0,0,0,0,3,54,15,0,1.1,93.994,-36.4,4.86,5191.0
53,2,2,0,1,0,1,3,1,159,2,1,-2.9,92.201,-31.4,0.838,5076.2
57,6,2,0,0,0,0,0,2,283,3,0,1.1,93.994,-36.4,4.856,5191.0
36,3,0,0,0,0,1,5,1,246,1,1,-0.1,93.2,-42.0,4.153,5195.8
34,6,0,0,0,0,1,7,1,499,1,0,-1.8,92.843,-50.0,1.799,5099.1
34,2,0,0,0,1,1,0,2,72,4,1,-1.8,92.893,-46.2,1.281,5099.1
42,4,0,0,1,0,1,0,3,196,2,0,-1.8,92.893,-46.2,1.266,5099.1
39,2,1,0,1,0,1,0,1,209,5,1,-1.8,92.893,-46.2,1.344,5099.1
33,8,1,0,1,0,1,2,1,85,1,0,1.4,93.918,-42.7,4.962,5228.1
55,4,0,0,0,0,1,8,0,376,2,1,-1.8,93.075,-47.1,1.466,5099.1
33,4,0,0,1,0,0,0,3,755,3,1,-1.8,92.893,-46.2,1.327,5099.1
52,8,1,1,0,0,0,0,2,353,1,0,1.1,93.994,-36.4,4.858,5191.0
27,4,2,0,1,0,1,2,2,243,5,0,1.4,93.918,-42.7,4.962,5228.1
32,4,0,1,1,0,1,3,1,695,3,0,1.4,93.444,-36.1,4.963,5228.1
29,1,0,1,1,0,1,3,1,2089,6,0,1.4,93.444,-36.1,4.965,5228.1
42,2,2,0,1,0,1,5,0,199,2,0,-0.1,93.2,-42.0,4.191,5195.8
46,2,2,0,1,0,1,5,2,95,1,0,-0.1,93.2,-42.0,4.12,5195.8
51,3,0,0,0,0,0,0,4,208,2,0,1.1,93.994,-36.4,4.857,5191.0
50,1,0,1,1,1,1,8,3,260,1,0,-1.8,93.075,-47.1,1.483,5099.1
43,3,0,1,1,0,1,0,4,288,3,1,-1.8,92.893,-46.2,1.313,5099.1
53,5,1,0,1,0,1,1,0,107,3,0,-2.9,92.963,-40.8,1.281,5076.2
45,4,1,0,1,0,1,5,3,102,4,0,-0.1,93.2,-42.0,4.076,5195.8
46,1,0,1,1,0,1,3,0,151,5,0,1.4,93.444,-36.1,4.963,5228.1
49,4,1,0,1,0,0,2,2,144,1,0,1.4,93.918,-42.7,4.956,5228.1
56,3,0,1,0,0,1,2,4,236,8,0,1.4,93.918,-42.7,4.962,5228.1
39,2,0,0,1,1,0,1,1,178,1,0,1.4,94.465,-41.8,4.864,5228.1
45,2,0,0,1,0,1,0,0,254,4,0,-1.8,92.893,-46.2,1.354,5099.1
31,2,1,0,1,0,1,0,2,157,1,1,-1.8,92.893,-46.2,1.281,5099.1
50,1,0,0,0,0,0,0,1,87,1,0,1.1,93.994,-36.4,4.857,5191.0
49,3,0,1,1,1,0,0,2,220,2,0,1.1,93.994,-36.4,4.859,5191.0
35,3,2,1,1,0,0,0,1,61,2,0,1.1,93.994,-36.4,4.856,5191.0
37,4,2,0,0,0,1,3,1,80,1,0,1.4,93.444,-36.1,4.965,5228.1
47,4,0,1,1,0,1,0,1,60,1,0,-1.8,92.893,-46.2,1.344,5099.1
34,1,1,0,1,0,0,0,3,207,1,0,-1.8,92.893,-46.2,1.327,5099.1
49,3,2,1,0,0,1,2,2,255,2,0,1.4,93.918,-42.7,4.957,5228.1
34,3,0,0,0,0,0,1,0,263,8,0,1.4,94.465,-41.8,4.96,5228.1
29,4,1,0,0,1,1,5,2,224,1,0,-0.1,93.2,-42.0,4.12,5195.8
51,3,0,0,1,0,1,0,0,601,3,0,-1.8,92.893,-46.2,1.354,5099.1
27,8,1,0,2,2,1,3,0,130,2,1,-2.9,92.201,-31.4,0.861,5076.2
32,3,1,0,0,0,1,0,2,329,1,0,-1.8,92.893,-46.2,1.27,5099.1
31,3,0,1,1,0,1,0,4,191,1,0,-1.8,92.893,-46.2,1.313,5099.1
38,2,0,0,0,0,0,1,3,361,2,0,1.4,94.465,-41.8,4.958,5228.1
48,2,0,0,1,0,0,3,1,58,2,0,1.4,93.444,-36.1,4.966,5228.1
41,6,0,0,1,0,0,0,2,205,7,0,1.1,93.994,-36.4,4.857,5191.0
27,3,0,0,1,1,1,0,4,58,3,0,-1.8,92.893,-46.2,1.25,5099.1
31,3,0,0,0,0,0,0,4,93,1,0,1.1,93.994,-36.4,4.855,5191.0
36,3,0,0,0,0,1,2,2,238,1,0,1.4,93.918,-42.7,4.963,5228.1
39,2,2,0,1,1,1,3,3,158,1,0,1.4,93.444,-36.1,4.964,5228.1
43,3,2,1,0,0,0,2,4,195,1,0,1.4,93.918,-42.7,4.959,5228.1
41,3,2,0,1,0,1,2,1,242,7,0,1.4,93.918,-42.7,4.961,5228.1
20,3,1,1,1,0,1,0,3,42,7,0,-1.8,92.893,-46.2,1.266,5099.1
44,3,0,0,1,0,1,3,0,781,1,0,1.4,93.444,-36.1,4.963,5228.1
41,3,2,0,1,0,1,0,4,88,1,1,-1.8,92.893,-46.2,1.313,5099.1
32,3,0,1,0,0,0,0,3,60,1,0,1.1,93.994,-36.4,4.855,5191.0
35,4,0,0,0,0,0,1,2,1528,2,0,1.4,94.465,-41.8,4.962,5228.1
39,10,1,0,1,0,1,0,4,452,1,0,-1.8,92.893,-46.2,1.25,5099.1
47,3,0,0,1,1,1,0,0,57,1,0,-1.8,92.893,-46.2,1.299,5099.1
31,0,0,0,0,1,0,1,1,230,3,0,1.4,94.465,-41.8,4.864,5228.1
46,2,2,1,0,0,0,0,2,93,1,0,1.1,93.994,-36.4,4.856,5191.0
59,2,2,0,0,0,1,3,1,206,1,1,-2.9,92.201,-31.4,0.883,5076.2
39,1,0,0,0,0,1,2,2,100,5,0,1.4,93.918,-42.7,4.962,5228.1
43,3,0,1,0,0,0,0,3,301,2,0,1.1,93.994,-36.4,4.855,5191.0
48,3,0,0,0,1,1,5,4,344,1,0,-0.1,93.2,-42.0,4.021,5195.8
32,2,1,0,0,0,0,0,4,47,8,0,1.1,93.994,-36.4,4.864,5191.0
54,6,2,0,0,0,1,2,0,89,1,0,1.4,93.918,-42.7,4.962,5228.1
37,2,0,0,0,0,1,3,2,179,2,1,-2.9,92.201,-31.4,0.884,5076.2
55,5,0,0,1,0,1,2,2,498,1,0,1.4,93.918,-42.7,4.963,5228.1
28,1,0,0,0,0,1,2,3,184,1,0,1.4,93.918,-42.7,4.968,5228.1
34,2,1,0,1,0,1,2,2,46,1,0,1.4,93.918,-42.7,4.957,5228.1
42,4,1,0,1,0,1,5,4,91,2,0,-0.1,93.2,-42.0,4.021,5195.8
27,2,1,0,0,0,1,8,3,523,1,0,-1.8,93.075,-47.1,1.365,5099.1
30,2,0,0,1,0,1,0,4,158,1,1,-1.8,92.893,-46.2,1.259,5099.1
41,8,0,1,0,0,1,2,2,133,1,0,1.4,93.918,-42.7,4.962,5228.1
44,5,0,0,1,0,0,0,4,147,42,0,1.1,93.994,-36.4,4.857,5191.0
57,2,1,0,1,0,1,2,1,33,1,0,1.4,93.918,-42.7,4.961,5228.1
31,1,2,1,0,0,1,0,3,124,1,0,-1.8,92.893,-46.2,1.327,5099.1
32,1,1,0,1,0,0,0,0,158,3,0,1.1,93.994,-36.4,4.857,5191.0
30,1,1,1,0,0,1,0,4,87,2,0,-1.8,92.893,-46.2,1.313,5099.1
29,2,0,0,1,0,1,0,1,57,1,1,-1.8,92.893,-46.2,1.291,5099.1
50,2,0,1,1,1,0,0,1,412,2,0,1.1,93.994,-36.4,4.856,5191.0
32,6,0,0,1,1,1,1,3,119,2,0,-2.9,92.963,-40.8,1.26,5076.2
39,2,0,0,0,0,1,2,4,653,4,0,1.4,93.918,-42.7,4.962,5228.1
34,1,1,0,1,0,1,5,4,143,3,0,-0.1,93.2,-42.0,4.021,5195.8
56,5,0,0,1,0,0,0,0,102,2,0,1.1,93.994,-36.4,4.857,5191.0
51,1,0,1,1,0,0,0,3,102,2,0,1.1,93.994,-36.4,4.855,5191.0
28,2,1,0,1,0,1,8,1,295,5,0,-1.8,93.075,-47.1,1.423,5099.1
51,3,2,1,0,0,0,1,2,220,1,0,1.4,94.465,-41.8,4.962,5228.1
44,6,0,1,0,1,1,2,0,292,1,0,1.4,93.918,-42.7,4.962,5228.1
34,3,1,0,1,1,0,0,1,1093,3,0,1.1,93.994,-36.4,4.856,5191.0
60,5,0,1,1,0,1,3,4,155,2,0,1.4,93.444,-36.1,4.964,5228.1
46,2,0,1,0,0,1,3,1,123,2,0,1.4,93.444,-36.1,4.968,5228.1
34,2,1,1,1,0,1,3,2,184,1,0,1.4,93.444,-36.1,4.967,5228.1
33,6,0,0,1,0,1,0,1,35,6,0,-1.8,92.893,-46.2,1.344,5099.1
36,6,0,0,1,0,1,7,3,86,2,0,-1.8,92.843,-50.0,1.538,5099.1
46,2,1,0,1,1,1,0,0,11,5,1,-1.8,92.893,-46.2,1.244,5099.1
45,2,0,0,0,0,0,0,2,272,2,0,1.1,93.994,-36.4,4.857,5191.0
35,2,0,0,1,1,1,2,1,1186,2,0,1.4,93.918,-42.7,4.961,5228.1
41,4,0,0,0,0,0,0,2,102,2,0,1.1,93.994,-36.4,4.859,5191.0
56,5,0,0,1,1,1,5,3,258,1,0,-0.1,93.2,-42.0,4.076,5195.8
37,8,1,0,1,0,1,0,4,82,2,1,-1.8,92.893,-46.2,1.313,5099.1
45,6,0,0,1,1,1,0,3,265,3,0,-1.8,92.893,-46.2,1.327,5099.1
24,4,1,1,1,1,0,0,4,447,1,0,1.1,93.994,-36.4,4.864,5191.0
49,6,0,0,1,0,1,2,0,184,1,0,1.4,93.918,-42.7,4.96,5228.1
30,3,0,0,2,2,0,0,2,107,3,0,-1.8,92.893,-46.2,1.281,5099.1
50,3,0,1,1,1,1,2,4,110,1,0,1.4,93.918,-42.7,4.962,5228.1
37,10,0,0,1,0,1,1,1,108,1,0,-2.9,92.963,-40.8,1.099,5076.2
30,2,1,0,1,0,1,3,4,173,3,0,1.4,93.444,-36.1,4.964,5228.1
42,3,0,1,1,0,0,1,3,108,4,0,1.4,94.465,-41.8,4.961,5228.1
29,4,0,0,0,0,0,1,4,29,1,0,1.4,94.465,-41.8,4.967,5228.1
43,2,2,0,0,0,0,0,0,73,3,0,1.1,93.994,-36.4,4.857,5191.0
37,3,0,0,1,0,1,0,0,68,1,0,-1.8,92.893,-46.2,1.244,5099.1
39,2,0,1,0,0,1,2,0,367,2,0,1.4,93.918,-42.7,4.962,5228.1
56,5,0,0,1,0,1,3,1,377,3,0,1.4,93.444,-36.1,4.968,5228.1
40,6,0,0,0,1,1,3,0,121,1,1,-2.9,92.201,-31.4,0.884,5076.2
36,3,1,1,1,0,0,0,3,275,1,0,1.1,93.994,-36.4,4.86,5191.0
43,4,1,0,1,0,0,2,4,468,6,0,1.4,93.918,-42.7,4.959,5228.1
56,3,0,1,0,0,0,1,4,1276,2,0,1.4,94.465,-41.8,4.967,5228.1
54,8,0,1,0,0,0,0,2,252,2,0,1.1,93.994,-36.4,4.859,5191.0
49,2,0,0,1,0,1,3,0,161,4,0,1.4,93.444,-36.1,4.963,5228.1
53,2,1,1,1,0,0,0,2,122,2,0,1.1,93.994,-36.4,4.856,5191.0
48,3,0,1,1,1,1,5,4,53,1,0,-0.1,93.2,-42.0,4.021,5195.8
31,1,1,0,1,0,1,2,3,753,2,0,1.4,93.918,-42.7,4.958,5228.1
56,5,2,0,1,0,1,5,1,972,2,0,-0.1,93.2,-42.0,4.153,5195.8
33,2,0,0,0,0,1,3,1,210,1,0,1.4,93.444,-36.1,4.963,5228.1
44,6,0,0,0,0,1,5,1,638,2,0,-0.1,93.2,-42.0,4.153,5195.8
44,2,1,0,0,0,1,3,4,84,2,0,1.4,93.444,-36.1,4.966,5228.1
56,5,0,1,1,1,0,0,1,316,4,0,1.1,93.994,-36.4,4.857,5191.0
